sampleID	strahler order	Longitude-DD	Latitude-DD	stratum	design weight	weight category	station	state	status	comment	set	Basin	SubBasin	BayShed	BayPanel	EcoRegion	BioRegion	Year	Panel	BioPanel	Order	BasinSize	StreamSizeCat	StreamSizeCatPhase	IR2008	IR2010	IR2012	IR2014	IR2016
5AXEB000.75	2	-77.09726	36.835369	1	947.6292	2	447	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Southeastern Plains	Coast	2002	Phase1	Phase1	2	2	Small	Phase1Small	2008	1	1	1	1
5AXEC000.76	2	-77.0959	36.648	1	947.6292	2	448	VA	TS	Target Wadeable	1	Chowan	Chowan	NonBay	NonBayPhase2	Middle Atlantic Coastal Plain	Coast	2012	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	2014	2016
5AXED000.75	1	-76.8915	36.8219	1	3790.5166	1	449	VA	TS	Target Wadeable	1	Chowan	Chowan	NonBay	NonBayPhase2	Middle Atlantic Coastal Plain	Coast	2012	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	2014	2016
5AXEH001.35	1	-77.818363	36.752794	1	3790.5166	1	450	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Piedmont	Piedmont	2001	Phase1	Phase1	1	1	Small	Phase1Small	2008	1	1	1	1
5AXEI000.27	1	-78.428103	36.872945	1	3790.5166	1	451	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Piedmont	Piedmont	2001	Phase1	Phase1	1	1	Small	Phase1Small	2008	1	1	1	1
5AXEJ001.73	1	-77.526187	36.834681	1	3790.5166	1	452	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Piedmont	Piedmont	2001	Phase1	Phase1	1	2	Small	Phase1Small	2008	1	1	1	1
5AXET000.28	1	-78.261003	36.936925	1	3790.5166	1	453	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Piedmont	Piedmont	2003	Phase1	Phase1	1	2	Small	Phase1Small	2008	2010	1	1	1
5AXEY000.38	2	-77.435315	37.139549	1	947.6292	2	454	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Piedmont	Piedmont	2004	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	1	1	1
5AXGI001.79	1	-76.94108213	36.66553902	1	3790.5166	1	455	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Southeastern Plains	Coast	2006	Phase1	Phase2	1	2	Small	Phase1Small	2008	2010	2012	1	1
5AXHR000.32	1	-78.3111952	36.81237737	1	3790.5166	1	456	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase2	Piedmont	Piedmont	2008	Phase2	Phase3	1	1	Small	Phase2Small	1	2010	2012	2014	1
5AXIA000.48	2	-78.2007	37.0387	1	947.6292	2	457	VA	TS	Target Wadeable	1	Chowan	Chowan	NonBay	NonBayPhase2	Piedmont	Piedmont	2011	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	2014	2016
5BPCT002.16	3	-76.10252	36.669939	1	541.5024	3	458	VA	TS	Target	1	Chowan	Chowan	NonBay	NonBayPhase1	Middle Atlantic Coastal Plain	Coast	2003	Phase1	Phase1	3	3	Medium	Phase1Medium	2008	2010	1	1	1
6ACNR018.89	4	-82.48335258	37.08717389	1	315.8764	4	459	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2008	Phase2	Phase3	4	3	Large	Phase2Large	1	2010	2012	2014	1
6ACNW000.07	2	-82.2091	37.3507	1	947.6292	2	460	VA	TS	Y -TS	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2014	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	1	2016
6ADIS013.73	3	-81.914439	37.240618	1	541.5024	3	461	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2003	Phase1	Phase1	3	3	Large	Phase1Large	2008	2010	1	1	1
6ADIS022.34	1	-81.8015	37.239	1	3790.5166	1	462	VA	TS	Y-TS	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2013	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	1	2016
6ADOT000.46	3	-82.54651291	37.05180134	1	541.5024	3	463	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2010	Phase2	Phase3	3	2	Small	Phase2Small	1	1	2012	2014	2016
6AFOX001.69_2011	1	-82.16605093	37.15926553	1	315.8764	2	464	VA	TS	Target Wadeable - WSA_Revisit	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2011	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	2014	2016
6AFOX001.69_2013	1	-82.16605093	37.15926553	1	315.8764	2	465	VA	TS	Y-TS	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2013	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	1	2016
6AFOX001.69_2004	2	-82.166192	37.159156	1	315.8764	2	466	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2004	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	1	1	1
6AFRY006.70	3	-82.23299938	37.09320028	1	541.5024	3	467	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2009	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
6AGRF002.36	3	-82.0172	37.1627	1	541.5024	3	468	VA	TS	Target Wadeable	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2012	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	2014	2016
6AHME002.16	3	-82.144649	37.351709	1	541.5024	3	469	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2002	Phase1	Phase1	3	2	Small	Phase1Small	2008	1	1	1	1
6ALBJ000.07	2	-81.946267	37.513674	1	947.6292	2	470	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2002	Phase1	Phase1	2	2	Small	Phase1Small	2008	1	1	1	1
6ALEV138.19	4	-82.15742766	37.30723143	1	315.8764	4	471	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2007	Phase1	Phase3	4	4	Large	Phase1Large	1	2010	2012	2014	1
6ALEV158.93	4	-81.96278468	37.19699926	1	315.8764	4	472	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2010	Phase2	Phase3	4	3	Medium	Phase2Medium	1	1	2012	2014	2016
6ALLF002.19	1	-82.270788	37.119896	1	3790.5166	1	473	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2003	Phase1	Phase1	1	2	Small	Phase1Small	2008	2010	1	1	1
6AMCR005.94	4	-82.3514	37.174	1	315.8764	4	474	VA	TS	Target Wadeable	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2012	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	2014	2016
6AMCR007.85	4	-82.3606	37.1621	1	315.8764	4	475	VA	TS	Target Wadeable	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2011	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	2014	2016
6APAW001.22	2	-82.19606982	37.17311451	1	947.6292	2	476	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2009	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
6APNR034.58	4	-82.597022	37.118619	1	315.8764	4	477	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2005	Phase1	Phase2	4	3	Medium	Phase1Medium	2008	2010	2012	1	1
6APNS003.94	3	-82.638392	37.091786	1	541.5024	3	478	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2001	Phase1	Phase1	3	3	Medium	Phase1Medium	2008	1	1	1	1
6ARLF000.06_2012	1	-82.4412	37.115	1	1895.2583	1	479	VA	TS	Target Wadeable (fall dry)	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2012	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	2014	2016
6ARLF000.06_2014	1	-82.4412	37.115	1	1895.2583	1	480	VA	TS	Y -TS	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2014	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	1	2016
6ARPC002.45	3	-82.265776	37.207757	1	541.5024	3	481	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2005	Phase1	Phase2	3	3	Medium	Phase1Medium	2008	2010	2012	1	1
6ASAT003.60	3	-82.06321393	37.29132799	1	541.5024	3	482	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2010	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
6ASAT011.43	2	-81.9537	37.3086	1	947.6292	2	483	VA	TS	Y-TS	1	Tennessee	Big Sandy	NonBay	NonBayPhase2	Central Appalachians	Mountain	2013	Phase2	Phase4	2	3	Medium	Phase2Medium	1	1	1	1	2016
6ASLV000.85	1	-82.17211931	37.09016245	1	3790.5166	1	484	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2006	Phase1	Phase2	1	1	Small	Phase1Small	2008	2010	2012	1	1
6AXBF000.40	1	-82.243635	37.266634	1	3790.5166	1	485	VA	TS	Target	1	Tennessee	Big Sandy	NonBay	NonBayPhase1	Central Appalachians	Mountain	2001	Phase1	Phase1	1	2	Small	Phase1Small	2008	1	1	1	1
6BBLC002.21	1	-81.90169583	37.10488198	1	3790.5166	1	486	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2007	Phase1	Phase3	1	1	Small	Phase1Small	1	2010	2012	2014	1
6BCLN320.68	4	-81.7853	37.0923	1	315.8764	4	487	VA	TS	Y -TS	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2014	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	1	2016
6BCOL001.93	2	-81.868881	37.108384	1	947.6292	2	488	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2002	Phase1	Phase1	2	2	Small	Phase1Small	2008	1	1	1	1
6BDRA001.07	2	-82.781837	36.731276	1	947.6292	2	489	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2005	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	2012	1	1
6BDUM000.23	3	-82.194017	36.937047	1	541.5024	3	490	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2001	Phase1	Phase1	3	3	Medium	Phase1Medium	2008	1	1	1	1
6BGUE016.54	4	-82.559639	36.935992	1	315.8764	4	491	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2002	Phase1	Phase1	4	3	Medium	Phase1Medium	2008	1	1	1	1
6BHAR002.41	2	-83.2583	36.6656	1	947.6292	2	492	VA	TS	Y -TS	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2014	Phase2	Phase4	2	3	Medium	Phase2Medium	1	1	1	1	2016
6BIDI009.04	3	-81.70769539	37.15972959	1	541.5024	3	493	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachians	Mountain	2009	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
6BJNN001.35	1	-81.543741	37.172375	1	3790.5166	1	494	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2002	Phase1	Phase1	1	2	Small	Phase1Small	2008	1	1	1	1
6BLSR004.78	2	-82.473416	36.872093	1	947.6292	2	495	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2004	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	1	1	1
6BLTL003.31	3	-82.0791	36.8975	1	541.5024	3	496	VA	TS	Target Wadeable	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2012	Phase2	Phase4	3	2	Small	Phase2Small	1	1	1	2014	2016
6BLTR019.45	3	-81.77872795	37.02711211	1	541.5024	3	497	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2008	Phase2	Phase3	3	3	Large	Phase2Large	1	2010	2012	2014	1
6BLTR022.98	3	-81.7541	37.0263	1	541.5024	3	498	VA	TS	Target Wadeable	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2012	Phase2	Phase4	3	3	Large	Phase2Large	1	1	1	2014	2016
6BLTR025.03	3	-81.739359	37.022731	1	541.5024	3	499	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2005	Phase1	Phase2	3	3	Large	Phase1Large	2008	2010	2012	1	1
6BLUR000.60	2	-81.99738133	37.04818723	1	947.6292	2	500	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2006	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	2012	1	1
6BLWS003.88	3	-81.964572	37.02273	1	541.5024	3	501	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2001	Phase1	Phase1	3	3	Medium	Phase1Medium	2008	1	1	1	1
6BMOL001.75	2	-82.3226	36.7853	1	947.6292	2	502	VA	TS	Target Wadeable	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2011	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	2014	2016
6BMTN003.94	3	-83.35519662	36.62297946	1	541.5024	3	503	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2010	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
6BPLL001.61_2008	3	-82.77178556	36.86556086	1	541.5024	3	504	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachians	Mountain	2008	Phase2	Phase3	3	3	Medium	Phase2Medium	1	2010	2012	2014	1
6BPLL001.61_2013	3	-82.7716	36.8654	1	541.5024	3	505	VA	TS	Y-TS	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachians	Mountain	2013	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	1	2016
6BPOW156.57	5	-83.007301	36.730419	1	140.3895	5	506	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2001	Phase1	Phase1	5	4	Large	Phase1Large	2008	1	1	1	1
6BPOW162.89	4	-82.95218732	36.76078725	1	315.8764	4	507	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	4	3	Large	Phase1Large	1	2010	2012	2014	1
6BPOW184.19	4	-82.76237563	36.91498057	1	315.8764	4	508	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachians	Mountain	2007	Phase1	Phase3	4	3	Large	Phase1Large	1	2010	2012	2014	1
6BPWL000.06	5	-82.999537	36.737191	1	140.3895	5	509	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2002	Phase1	Phase1	5	3	Large	Phase1Large	2008	1	1	1	1
6BPWL020.93	3	-82.8947	36.8435	1	541.5024	3	510	VA	TS	Y-TS	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachians	Mountain	2013	Phase2	Phase4	3	2	Small	Phase2Small	1	1	1	1	2016
6BSTC000.04	3	-83.05704536	36.77651469	1	541.5024	3	511	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachians	Mountain	2009	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
6BTMS006.51	2	-82.40399046	36.98094928	1	947.6292	2	512	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachians	Mountain	2008	Phase2	Phase3	2	2	Small	Phase2Small	1	2010	2012	2014	1
6BVAL002.86	2	-82.48328623	36.73685181	1	947.6292	2	513	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	2	3	Medium	Phase2Medium	1	1	2012	2014	2016
6BWAL005.97	3	-83.13197539	36.62408414	1	541.5024	3	514	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	3	3	Medium	Phase1Medium	1	2010	2012	2014	1
6BXDJ000.15	1	-82.444894	36.806187	1	3790.5166	1	515	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2001	Phase1	Phase1	1	2	Small	Phase1Small	2008	1	1	1	1
6BXGD000.01	2	-82.64269402	36.66936458	1	947.6292	2	516	VA	TS	Target	1	Tennessee	Clinch-Powell	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	2	2	Small	Phase2Small	1	1	2012	2014	2016
6CBMC006.40	3	-82.5411329	36.6593489	1	541.5024	3	517	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	3	3	Large	Phase1Large	2008	2010	2012	1	1
6CCOV002.54	3	-82.3631	36.6527	1	541.5024	3	518	VA	TS	Target Wadeable	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2012	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	2014	2016
6CGAS000.45	2	-82.1576	36.742	1	947.6292	2	519	VA	TS	Y -TS	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2014	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	1	2016
6CGRN003.29	2	-82.04002542	36.73839324	1	947.6292	2	520	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	2	2	Small	Phase1Small	1	2010	2012	2014	1
6CHUT000.07	2	-81.4702017	36.8568735	1	947.6292	2	521	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	2	2	Small	Phase1Small	1	2010	2012	2014	1
6CLAL000.19	4	-81.8294	36.6494	1	315.8764	4	522	VA	TS	Target Wadeable	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2011	Phase2	Phase4	4	3	Large	Phase2Large	1	1	1	2014	2016
6CLAL001.79	4	-81.80495104	36.6423631	1	315.8764	4	523	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2007	Phase1	Phase3	4	3	Large	Phase1Large	1	2010	2012	2014	1
6CLIB001.06	3	-81.47481297	36.95873218	1	541.5024	3	524	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
6CMFH023.41	4	-81.731588	36.769244	1	315.8764	4	525	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2005	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	2012	1	1
6CNFH014.72	4	-82.50320063	36.62199954	1	315.8764	4	526	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	4	4	Large	Phase1Large	2008	2010	2012	1	1
6CNFH067.13	4	-81.95956048	36.80998471	1	315.8764	4	527	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2006	Phase1	Phase2	4	4	Large	Phase1Large	2008	2010	2012	1	1
6CNFH073.03	4	-81.88080029	36.83973014	1	315.8764	4	528	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	4	4	Large	Phase2Large	1	1	2012	2014	2016
6CNFH108.76	4	-81.53647	36.950689	1	315.8764	4	529	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2002	Phase1	Phase1	4	3	Large	Phase1Large	2008	1	1	1	1
6CPSM017.73	3	-82.738622	36.606807	1	541.5024	3	530	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2004	Phase1	Phase2	3	3	Medium	Phase1Medium	2008	2010	1	1	1
6CSFH082.78	5	-81.78999904	36.67808167	1	140.3895	5	531	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2010	Phase2	Phase3	5	3	Large	Phase2Large	1	1	2012	2014	2016
6CSFH084.73	4	-81.771829	36.691607	1	315.8764	4	532	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2002	Phase1	Phase1	4	3	Large	Phase1Large	2008	1	1	1	1
6CSFH098.10	4	-81.621302	36.765333	1	315.8764	4	533	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2004	Phase1	Phase2	4	3	Large	Phase1Large	2008	2010	1	1	1
6CSFH099.18	4	-81.60880073	36.77459675	1	315.8764	4	534	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2010	Phase2	Phase3	4	3	Large	Phase2Large	1	1	2012	2014	2016
6CSFH104.35	3	-81.537467	36.760727	1	541.5024	3	535	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2005	Phase1	Phase2	3	3	Large	Phase1Large	2008	2010	2012	1	1
6CSLM002.11	1	-81.407864	36.809949	1	3790.5166	1	536	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2001	Phase1	Phase1	1	1	Small	Phase1Small	2008	1	1	1	1
6CSPO001.45	2	-82.0047	36.647	1	947.6292	2	537	VA	TS	Y -TS	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2014	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	1	2016
6CSTC000.20	2	-81.6495	36.7521	1	947.6292	2	538	VA	TS	Y -TS	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2014	Phase2	Phase4	2	2	Small	Phase2Small	1	1	1	1	2016
6CSTC000.87	2	-81.646055	36.744917	1	947.6292	2	539	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Central Appalachian Ridges and Valleys	Mountain	2004	Phase1	Phase2	2	2	Small	Phase1Small	2008	2010	1	1	1
6CSTU000.15	1	-81.65308472	36.65838897	1	3790.5166	1	540	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase2	Blue Ridge Mountains	Mountain	2008	Phase2	Phase3	1	2	Small	Phase2Small	1	2010	2012	2014	1
6CXEE000.72	1	-81.51085778	36.71369862	1	3790.5166	1	541	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase1	Blue Ridge Mountains	Mountain	2006	Phase1	Phase2	1	1	Small	Phase1Small	2008	2010	2012	1	1
6CXEO000.25	2	-82.26026315	36.63867024	1	947.6292	2	542	VA	TS	Target	1	Tennessee	Holston	NonBay	NonBayPhase2	Central Appalachian Ridges and Valleys	Mountain	2009	Phase2	Phase3	2	3	Medium	Phase2Medium	1	1	2012	2014	2016
7-BBR001.31	1	-75.774664	37.668002	1	3790.5166	1	543	VA	TS	Target	1	Rappahannock-York	Cheasapeake Bay	Bay	BayPhase1	Middle Atlantic Coastal Plain	Coast	2003	Phase1	Phase1	1	2	Small	Phase1Small	2008	2010	1	1	1
7-DGN004.80	1	-76.90512199	37.8246815	1	3790.5166	1	544	VA	TS	Target	1	Rappahannock-York	Cheasapeake Bay	Bay	BayPhase1	Southeastern Plains	Coast	2007	Phase1	Phase3	1	2	Small	Phase1Small	1	2010	2012	2014	1
7-GLF003.77	1	-75.643902	37.819928	1	3790.5166	1	545	VA	TS	Target	1	Rappahannock-York	Cheasapeake Bay	Bay	BayPhase1	Middle Atlantic Coastal Plain	Coast	2005	Phase1	Phase2	1	2	Small	Phase1Small	2008	2010	2012	1	1
7-XDM000.50	1	-76.59531	37.594372	1	3790.5166	1	546	VA	TS	Target	1	Rappahannock-York	Cheasapeake Bay	Bay	BayPhase1	Southeastern Plains	Coast	2004	Phase1	Phase2	1	1	Small	Phase1Small	2008	2010	1	1	1
7-XEQ000.85	1	-76.8058	37.7766	1	3790.5166	1	547	VA	TS	Target	1	Rappahannock-York	Cheasapeake Bay	Bay	BayPhase2	Southeastern Plains	Coast	2011	Phase2	Phase4	1	1	Small	Phase2Small	1	1	1	2014	2016
8-BLC002.88	3	-77.0956	37.5714	1	541.5024	3	548	VA	TS	Target Wadeable	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2012	Phase2	Phase4	3	3	Medium	Phase2Medium	1	1	1	2014	2016
8-BLC005.54	3	-77.12936214	37.55834625	1	541.5024	3	549	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2009	Phase2	Phase3	3	3	Medium	Phase2Medium	1	1	2012	2014	2016
8-BRC002.70	1	-78.048833	38.166022	1	3790.5166	1	550	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Northern Piedmont	Piedmont	2001	Phase1	Phase1	1	2	Small	Phase1Small	2008	1	1	1	1
8-BRD000.43	2	-76.80145586	37.42918266	1	947.6292	2	551	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase2	Southeastern Plains	Coast	2008	Phase2	Phase3	2	2	Small	Phase2Small	1	2010	2012	2014	1
8-FRK005.53	1	-78.0209	37.9107	1	3790.5166	1	552	VA	TS	Y -TS	1	Rappahannock-York	York	Bay	BayPhase2	Piedmont	Piedmont	2014	Phase2	Phase4	1	2	Small	Phase2Small	1	1	1	1	2016
8-HER012.99	2	-77.295144	37.839766	1	947.6292	2	553	VA	TS	Target	1	Rappahannock-York	York	Bay	BayPhase1	Southeastern Plains	Coast	2002	Phase1	Phase1	2	2	Small	Phase1Small	2008	1	1	1	1
