"DataSource","StationID","Year","StationID_Trend","LongitudeDD","LatitudeDD","stratum","designweight","weightcategory","station","state","status","comment","set","Basin","SubBasin","BayShed","BayPanel","EcoRegion","BioRegion","Panel","BioPanel","Order","BasinSize","StreamSizeCat","StreamSizeCatPhase","AREA_SQ_MILES","IR2008","IR2010","IR2012","IR2014","IR2016","IR2018","designweighttrend","designweightoriginal","filwgt_trend","filwgt_orgil","DO","pH","SpCond","TN","TP","TDS","NH4","NO3","TKN","Ortho-P","Turb","TSS","Na","K","Cl","Sf","70331VFine","SSCCOARSE","SSCFINE","SSCTOTAL","LRBS","Slope","FN_PCT","SA_PCT","SA_FN_PCT","LSUB_DMM","BL_CB_GR_Embed_PCT","Embed_PCT","TotHab","TotTaxa","EPTTax","VEphem","VPTHydropsychidae","VScrap","VChiro","V2Dom","HBI","VHapto","EPTInd","VSCIVCPMI","MetalCCU","ARSENICppm","BERYLLIUMppm","CADMIUMppm","CHROMIUMppm","COPPERppm","LEADppm","MANGppm","NICKELppm","SILVERppm","ZINCppm","ANTIMONYppm","ALUMINUMppm","SELENIUMppm","IRONppm","MERCURYppm","THALLIUMppm","CALCIUM","MAGNESIUM","ARSENIC","BARIUM","BERYLLIUM","CADMIUM","CHROMIUM","COPPER","IRON","LEAD","MANGANESE","THALLIUM","NICKEL","SILVER","ZINC","ANTIMONY","ALUMINUM","SELENIUM","HARDNESS","MERCURY","Hg-C","YearSampled","NLCD","totalArea_sqMile","PWater","N_INDEX","PFOR","PWETL","PSHRB","PNG","PBAR","PTotBAR","U_INDEX","PURB","PMBAR","PAGT","PAGP","PAGC","S","H","Hprime","C","RNAT1","RFOR1","RWETL1","RSHRB1","RNG1","RBAR1","RTotBAR1","RHUM1","RURB1","RMBAR1","RAGT1","RAGP1","RAGC1","RNAT30","RFOR30","RWETL30","RSHRB30","RNG30","RBAR30","RTotBAR30","RHUM30","RURB30","RMBAR30","RAGT30","RAGP30","RAGC30","RNAT120","RFOR120","RWETL120","RSHRB120","RNG120","RBAR120","RTotBAR120","RHUM120","RURB120","RMBAR120","RAGT120","RAGP120","RAGC120","sqMileImp","wshdImpPCT","MunMajor","MunMinor","IndMajor","IndMinor","damcount","STRMLEN","STRMDENS","ELEVMIN","ELEVMAX","ELEVMEAN","ELEVSD","ELEVRANGE","SLPMIN","SLPMAX","SLPMEAN","SLPSD","SLPRANGE","wshdRain_mmyr","siteRain_mmyr","wshedRain_inyr","siteRain_inyr","wshdPOP2000","wshdPOP2010","POPDENS2000","POPDENS2010","POPCHG2000_2010","RDLEN","RDLEN120","STXRD_CNT","RDDENS","pctRoadLengthInRiparian","STXRD"
"State ProbMon","4ABEE001.20",2002,"4ABEE001.20",-78.632288,36.543423,1,947.6292,2,308,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",2,2,"Small","Phase1Small",5.56473597,2008,1,1,1,1,1,947.6292,947.6292,NA,NA,"8.4700000000000006","6.85","92.5","0.46","0.04","89","0.04","0.05","0.4","0.02","6.4","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","147",12,4,6.19,"8.1999999999999993",13.4,51.55,60.82,5.1,34.02,23,41.05506572,"NA",5,5,1,11.1,5,5,81.8,5,1,7.33,5,2290,1,4730,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,5.56473597,0.168602473,71.46247034,56.00724366,1.105282877,3.009866367,12.10815536,0.337204946,2.772573998,27.26364431,2.547770701,2.435369052,24.71587361,23.14225053,1.57362308,12,1.678210022,0.675361395,0.745352282,78.125,75,18.75,3.125,0,0,3.125,3.125,3.125,3.125,0,0,0,81.9456617,74.49605609,13.84750219,2.278702892,4.90797546,0.262927257,1.226993865,4.206836109,0.964066608,0.964066608,3.2427695,2.804557406,0.438212095,81.50175131,70.22767075,5.888791594,2.845884413,7.902802102,0.525394046,2.014010508,12.60945709,1.488616462,1.488616462,11.12084063,10.35464098,0.76619965,0.010021668,0.180092419,0,0,0,0,0,17211.58618,1.19420324,96,156,126.6490911,10.93147451,60,0,13.25786877,2.742206739,1.470725349,13.25786877,2150.99,1077.64,84.6846914,42.42679456,156.1491005,157.1982464,10.8335946,10.90638415,0.671887266,"44202.7285851825","7128.16281041823","11","1.8361369564408201","16.1260696761777","0.67653926262215303"
"State ProbMon","4ACTO001.01",2002,"4ACTO001.01",-79.918632,36.879616,1,3790.5166,1,334,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",1,2,"Small","Phase1Small",1.29683993,2008,1,1,1,1,1,3790.5166,3790.5166,NA,NA,"10.39","7.3949999999999996","32.25","0.37","0.02","36","0.04","0.06","0.3","0.02","3.6","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","151",13,7.5,21.04,"17.399999999999999",33.09,9.445,48.73,4.365,86.355,59.5,65.80722055,"NA",5,5,1,11.1,5,5,141,5,1,18.5,5,4150,1,7410,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,1.29683993,0,88.07609861,85.71811361,0.348338692,1.688102894,0.13397642,0.535905681,3.644158628,11.5755627,3.269024652,3.108252947,8.306538049,8.306538049,0,10,0.798818944,0.34692266,0.335734283,100,100,0,0,0,0,0,0,0,0,0,0,0,95.66929134,95.27559055,1.57480315,0.393700787,0,0,0.787401575,2.755905512,0.787401575,0.787401575,1.968503937,1.968503937,0,92.13483146,91.38576779,0.74906367,0.74906367,0,0,1.217228464,7.116104869,1.310861423,1.217228464,5.805243446,5.337078652,0.468164794,0.002477618,0.191050375,0,0,0,0,0,3822.299505,1.137994735,383,506,436.3010962,24.44077181,123,0,22.71630096,6.858985397,3.362579293,22.71630096,3523.93,1194.4,138.7374765,47.02364744,76.18207717,75.45471655,22.7734863,22.55605278,-0.954766054,"14629.0878917768","1724.78608697656","1","2.0454952856258002","11.7901136402775","0.29943991516028501"
"State ProbMon","4AGIL008.56",2002,"4AGIL008.56",-79.73284,37.103056,1,541.5024,3,347,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",3,3,"Medium","Phase1Medium",30.45801627,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"9.3699999999999992","7.44","75.2","0.56000000000000005","7.0000000000000007E-2","51","0.05","0.25","0.3","0.04","15.1","22","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","143",18,9,38.365,"9.0500000000000007",29.31,22.845,55.175,4.67,68.535,70.5,66.69504659,"NA",5,5,1,21.1,5,5.22,216,5,1,22.1,5,5730,1,10200,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,30.45801627,0.074157739,63.77337395,61.91486692,0.011408883,0.517963286,1.244709131,0.095834617,2.776922112,36.14105943,3.235559206,2.681087495,32.90550022,32.82107449,0.084425734,14,1.246535675,0.472341264,0.62333528,70.50691244,68.20276498,0,0.460829493,1.843317972,0,2.304147465,29.49308756,2.764976959,2.304147465,26.7281106,26.7281106,0,68.93740902,66.76855895,0.014556041,0.524017467,1.644832606,0,1.179039301,30.72780204,1.280931587,1.179039301,29.44687045,29.40320233,0.043668122,63.99367019,62.28977294,0.036801237,0.46369558,1.240201671,0,1.880543186,35.87016524,2.07558974,1.880543186,33.7945755,33.64737055,0.147204946,0.117587798,0.38606519,0,1,0,0,0,103200.4162,1.308222901,250,644,338.3330618,53.65503898,394,0,36.25274658,6.974720977,4.879404321,36.25274658,7695.38,1096.88,302.9678801,43.18427529,2323.509035,2459.358642,29.45275522,31.17478219,5.846743222,"289942.52296347998","55121.107028695398","63","2.6676813971272102","19.011046211955001","0.72136602394864902"
"State ProbMon","4ALNT001.00",2002,"4ALNT001.00",-79.838127,36.901063,1,541.5024,3,356,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",3,3,"Medium","Phase1Medium",15.39875795,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"9.75","7.3949999999999996","82.4","0.75","0.03","46","0.04","0.34","0.4","0.02","5.8","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","142",16,6,42.145,"9",40.785,23.865,55.255,4.61,71.93,68.5,65.83112864,"NA",5,5,1,24.3,6.44,5,162,6.92,1,20.4,5,8010,1,11600,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,15.39875795,0.151193754,66.74865731,64.97495148,0.036105971,0.397165681,1.171187435,0.20535271,4.007762784,33.06404297,4.96005777,3.802410074,28.1039852,28.06110936,0.042875841,14,1.147447483,0.434794451,0.566042725,89.71962617,87.85046729,0,0,1.869158879,0,4.672897196,10.28037383,4.672897196,4.672897196,5.607476636,5.607476636,0,82.52391464,79.91169978,0.147167035,0.404709345,2.207505519,0,3.826342899,16.29874908,4.672553348,3.826342899,11.62619573,11.62619573,0,72.93296879,70.21778071,0.150843782,0.971056849,1.725275761,0.018855473,4.110493071,26.52022249,5.024983501,4.091637598,21.49523899,21.49523899,0,0.090914317,0.590400325,0,1,0,0,1,40636.68189,1.018906797,279,491,352.5127965,38.40402241,212,0,30.82201576,6.2066978,3.800715204,30.82201576,4617.8,1152.76,181.8032478,45.38427648,872.0065891,905.7474197,21.86268437,22.70862423,3.869332075,"151033.63624785899","32495.047024693002","33","3.4744667747557401","21.515106059795801","0.82834848508773995"
"State ProbMon","4AROA221.95",2002,"4AROA221.95",-80.150498,37.24507,1,140.3895,5,384,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Central Appalachian Ridges and Valleys","Mountain","Phase1","Phase1",5,4,"Large","Phase1Large",271.1799321,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"9.56","8.02","265.10000000000002","0.19","0.01","157","0.04","0.08","0.1","0.02","2.6","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","169",16,8.5,18.495,"14",42.615,18.665,47.78,4.26,79.12,41.5,67.41847246,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,271.1799321,0.098796502,78.23401573,78.13867902,0.050231166,0.011917088,0.008457288,0.039467345,5.068093984,21.65245159,9.17385109,5.028626639,12.4786005,11.73435914,0.744241356,15,1.038813193,0.383601897,0.455819803,72.99168975,72.43767313,0.55401662,0.069252078,0,0,7.132963989,25.90027701,12.18836565,7.132963989,13.71191136,13.36565097,0.346260388,70.98664063,70.68705339,0.403887977,0.017753318,0.022191647,0.004438329,8.390661755,28.07021437,13.2484133,8.386223426,14.82180107,14.27810572,0.543695353,70.49097436,70.30669745,0.178096891,0.023034614,0.032023731,0.017978235,8.494154264,29.06574978,13.88369206,8.476176029,15.18205772,14.58371958,0.598338137,5.55504442,2.048471794,0,3,0,1,2,677985.2756,0.965305159,342,1196,633.2212479,143.231449,854,0,68.01984406,13.46009514,7.886846942,68.01984406,75814.59,923.54,2984.82799,36.35986215,26704.27894,25794.52408,38.01974968,36.72450213,-3.4067756,"2600758.58876001","852994.18326822203","924","5.5258607322690798","32.797899311174199","1.4142442580825001"
"State ProbMon","4BLOV008.45",2002,"4BLOV008.45",-80.631298,36.572011,1,541.5024,3,451,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",3,3,"Medium","Phase1Medium",20.78453557,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"9.7349999999999994","7.1449999999999996","42.5","0.51","0.01","43","0.08","0.3","0.2","0.02","5.0999999999999996","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","127.5",11.5,4,17.345,"3.5",28.985,10.34,58.78,5.315,73.375,54.5,50.52330462,"NA",5,5,1,15.7,9,7.86,436,9.59,1,40.6,5,13600,1,17900,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,20.78453557,0.34106298,76.44993563,73.34525939,0,1.743768077,1.345861268,0.015046896,7.048634912,23.20900139,7.812682862,7.033588016,15.39631853,15.34783408,0.048484443,13,1.182550155,0.461042302,0.533644805,78.5046729,73.8317757,0,3.738317757,0.934579439,0,4.672897196,16.82242991,4.672897196,4.672897196,12.14953271,11.21495327,0.934579439,78.71512005,74.75665152,0,1.914341337,1.9467878,0.09733939,4.67229072,17.91044776,4.76963011,4.57495133,13.14081765,12.78390655,0.356911097,78.06093278,74.72841624,0,2.017479376,1.24152577,0.073511394,5.921751205,20.42799967,6.068773993,5.848239811,14.35922568,14.1386915,0.220534183,0.138333067,0.665557655,0,0,0,0,1,46412.58383,0.86217879,348,963,546.1917841,158.2053007,615,0,51.0811615,11.69684856,6.725295745,51.0811615,5841.3,1173.82,229.9725651,46.21341078,1658.632681,1536.219634,30.80576138,28.53218559,-7.380359031,"232010.336186881","37771.284912771","42","3.47727571966958","16.280000940280001","0.91864411009687497"
"State ProbMon","4BLOV017.16",2002,"4BLOV017.16",-80.620156,36.667799,1,3790.5166,1,452,"VA","TS","Target",1,"Roanoke","Roanoke","NonBay","NonBayPhase1","Blue Ridge Mountains","Mountain","Phase1","Phase1",1,1,"Small","Phase1Small",0.090695397,2008,1,1,1,1,1,3790.5166,3790.5166,NA,NA,"10.07","6.665","22.5","0.57999999999999996","0.01","23","0.04","0.47","0.1","0.02","10.3","25","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","147.5",14,8.5,31.635,"20.25",21.31,9.81,33.865,3.62,77.045,55.5,71.74285532,"NA",5,5,1,26.8,10.6,9.04,375,11.2,1,48.9,5,17000,1,22900,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,0.090695397,0,87.7394636,87.7394636,0,0,0,0,5.363984674,12.2605364,5.363984674,5.363984674,6.896551724,6.896551724,0,3,0.456107254,0.415166714,0.222545177,84.61538462,84.61538462,0,0,0,0,0,15.38461538,0,0,15.38461538,15.38461538,0,94.19354839,94.19354839,0,0,0,0,2.580645161,5.806451613,2.580645161,2.580645161,3.225806452,3.225806452,0,89.28571429,88.0952381,0,1.19047619,0,0,4.166666667,10.71428571,4.166666667,4.166666667,6.547619048,6.547619048,0,9.03e-05,0.099616858,0,0,0,0,0,2325.176808,9.898574338,769,841,812.3573883,14.10610428,72,1.122880697,32.30305099,10.64621948,5.02425132,31.1801703,2388.09,1206.39,94.01934211,47.49569494,7.30996704,3.562520361,30.80264573,15.01170278,-51.2648916,"919.21845814663504","515.752368090343","1","4.7951930809397796","56.107703617073099","3.7960821224397598"
"State ProbMon","5ABLW052.91",2002,"5ABLW052.91",-76.855923,36.966134,1,140.3895,5,458,"VA","TS","Target",1,"Chowan","Chowan","NonBay","NonBayPhase1","Southeastern Plains","Coast","Phase1","Phase1",5,4,"Large","Phase1Large",297.3745698,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"3.55","6.41","182.5","0.87","0.06","115","0.08","0.06","0.8","0.02","4.8","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","164",17.5,0,0,"0",27.285,6.855,41.305,6.41,4.93,0,49.34825085,"NA",5,5,1,5,5,5,33.7,5,1,8.41,5,1450,1,1130,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,297.3745698,0.416698801,57.11227497,45.19172118,15.83654096,11.10351565,0.695277024,0.035990811,6.057674106,26.72025558,7.475221262,6.021683295,19.24503432,6.858820203,12.38621412,15,2.052620406,0.757969851,0.846203237,17.8747361,14.35608726,74.87684729,3.166783955,0.281491907,0,2.251935257,4.57424349,2.814919071,2.251935257,1.759324419,0.422237861,1.337086559,20.90247653,17.35637724,71.11248824,3.3395304,0.130826964,0,2.566044665,5.251440244,3.077876472,2.566044665,2.173563772,0.65872524,1.514838532,40.17730329,32.49633084,47.09899631,7.20161443,0.384078212,0.0065098,3.549616514,11.32941956,4.256225736,3.543106713,7.073193826,2.314529874,4.758663952,2.679215002,0.900956327,1,2,0,0,23,656150.8934,0.851925878,-5,53,31.58210577,9.315206809,58,0,22.58827782,2.086881401,1.866392542,22.58827782,88876.98,1180.53,3499.09559,46.47758415,22186.23021,21590.78768,28.80621804,28.03310575,-2.683838222,"2768925.7097332301","300096.887626054","428","2.0197815274028801","10.838025974159001","0.66744037220255503"
"State ProbMon","5ABVC003.15",2002,"5ABVC003.15",-77.600802,36.545168,1,541.5024,3,461,"VA","TS","Target",1,"Chowan","Chowan","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",3,3,"Medium","Phase1Medium",26.89796132,2008,1,1,1,1,1,541.5024,541.5024,NA,NA,"6.99","6.23","73","0.76","7.0000000000000007E-2","70","0.04","0.15","0.6","0.06","6.5","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","105",17,3,13.92,"3",16.485,24.005,42.36,5.635,49.505,35,69.2,"NA",5,5,1,5,5,5,78.3,5,1,5,5,494,1,1050,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,26.89796132,0.533550371,58.1582823,51.0722683,5.482779113,3.848538873,3.05402682,0.129188952,6.983954732,35.87964757,7.398651267,6.85476578,28.48099631,7.982585329,20.49841098,15,1.956628876,0.722523118,0.82348832,56.8,52.8,39.2,3.2,0,0,0,1.6,0,0,1.6,0,1.6,55.93059187,52.41264559,36.01140956,2.139291657,0.784406941,0,2.519610174,4.849061089,2.614689803,2.519610174,2.234371286,0.356548609,1.877822676,65.97844514,60.38992492,19.72027125,3.475417777,1.798256236,0.072656818,3.929522887,12.79970937,4.189876483,3.856866069,8.609832889,1.973843546,6.635989344,0.128815263,0.478903444,0,0,0,0,1,63244.88182,0.907837114,28,91,65.90486489,11.44055487,63,0,13.89936829,2.389720819,1.507800121,13.89936829,8955.75,1119.11,352.5887731,44.05947261,185.5338512,237.4882756,2.663483536,3.409329929,28.00266582,"166336.81060163199","14487.1340222118","25","1.01179620584311","8.7095177368211907","0.41157200365668001"
"State ProbMon","5AMHN082.76",2002,"5AMHN082.76",-77.932168,36.720089,1,140.3895,5,473,"VA","TS","Target",1,"Chowan","Chowan","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",5,4,"Large","Phase1Large",509.291141,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"8.1","6.84","75","0.28999999999999998","0.03","77","0.04","0.08","0.2","0.02","5.6","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","70",15,6,22.22,"29.6",19.44,13.89,29.63,3.5,67.59,68,70.83947643,"NA",5,5,1,5.25,5,5,146,5,1,5,5,875,1,2800,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,509.291141,0.170849197,77.16836561,69.32178873,1.927034293,2.695855679,4.510104939,0.605136393,3.667867524,20.76923077,3.852703975,3.062731131,16.91652679,16.29310462,0.623422169,15,1.713903628,0.632892118,0.752810025,77.13359741,73.10046813,18.18509183,1.548433561,1.764494058,0.036010083,0.828231905,3.817068779,1.008282319,0.792221822,2.80878646,2.736766295,0.072020166,78.29938105,73.86334956,16.4617511,1.828015143,2.115257497,0.078120305,0.769184544,4.534583258,0.794423412,0.691064239,3.740159846,3.680067304,0.060092543,82.68056485,76.03331144,7.629781463,2.69566178,3.498683621,0.313905748,1.336630929,9.33432343,1.203765642,1.022725181,8.130557789,7.896432582,0.234125206,2.505785248,0.492014301,0,2,0,1,8,1253579.081,0.95035864,46,216,128.5523261,27.40527043,170,0,26.38908958,3.333959209,1.87246316,26.38908958,156344.81,1126.31,6155.310804,44.34293733,16967.28734,17164.74333,12.86318109,13.01287573,1.163745159,"4551481.1941777999","374171.56397716998","566","1.2993748265501199","8.2208746562724606","0.45994451358846"
"State ProbMon","5ANMR007.11",2002,"5ANMR007.11",-78.29833,36.870194,1,315.8764,4,482,"VA","TS","Target",1,"Chowan","Chowan","NonBay","NonBayPhase1","Piedmont","Piedmont","Phase1","Phase1",4,4,"Large","Phase1Large",143.2344413,2008,1,1,1,1,1,315.8764,315.8764,NA,NA,"9.84","7.04","63","0.37","0.03","76","0.04","0.06","0.3","0.02","19.3","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","137",15,7,37.97,"11.4",40.51,6.33,35.44,3.72,82.28,39,73.63717354,"NA",5,5,1,8.8,5,5,170,5,1,12.8,5,3380,1,5160,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,143.2344413,0.166426085,80.93426655,72.30461311,1.912686956,3.128131103,4.71403098,0.77560378,3.409066097,16.99850799,3.199456568,2.633462318,13.79905142,13.17143585,0.62761557,15,1.651353314,0.609794203,0.722513483,80.05427408,76.11940299,14.92537313,1.356852103,2.578018996,0,0.949796472,3.799185889,1.221166893,0.949796472,2.578018996,2.442333786,0.13568521,80.17345118,75.90771401,14.91348189,1.966886593,2.215859579,0.058093697,0.634881115,4.091456077,0.709573011,0.576787419,3.381883066,3.269845222,0.112037844,84.54023354,77.6188357,7.26789158,2.984932291,3.570898764,0.349672579,1.249284761,7.755313964,1.086104224,0.899612181,6.66920974,6.399008201,0.270201539,0.513426295,0.358451704,0,2,0,0,3,363290.5471,0.979283759,87,216,149.1842845,21.018878,129,0,20.43356895,3.652038883,2.053623471,20.43356895,41555.56,1094.67,1636.046553,43.09726737,3923.08759,4359.448238,10.57531259,11.75159279,11.12288824,"1304544.3417832099","112904.95268791899","164","1.3420544041786899","8.65474243164374","0.45568250591333598"
"State ProbMon","5ANTW016.37",2002,"5ANTW016.37",-77.007485,36.654922,1,140.3895,5,484,"VA","TS","Target",1,"Chowan","Chowan","NonBay","NonBayPhase1","Southeastern Plains","Coast","Phase1","Phase1",6,4,"Large","Phase1Large",1617.72233,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"5.85","6.82","304","0.57999999999999996","0.03","79","0.04","7.0000000000000007E-2","0.5","0.02","6.8","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","177",19.5,3.5,6.41,"5.95",28.6,11.405,42.18,5.56,48.88,11,71.20767668,"NA",5,5,1,6,5,5.8,298,5,1,12.4,5,3690,1,3910,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,1617.72233,0.465156342,66.77645259,57.17260125,10.15561633,6.240699021,3.115376816,0.143316699,4.480816355,22.70723354,5.224937621,4.337499656,17.48229592,9.24704173,8.23525419,15,1.994737057,0.736595303,0.823618544,41.49125032,37.25589653,50.9637332,2.713669795,1.166624398,0,1.547045397,3.652041593,1.711894497,1.547045397,1.940147096,1.103220898,0.836926198,44.47561001,39.71023051,48.25062741,2.870278592,1.488073898,0.025307379,1.540375815,4.280321404,1.762658962,1.515068435,2.517662442,1.590146994,0.927515448,60.52376668,53.31437004,28.8736147,4.563056737,2.322734167,0.082735202,2.291452278,9.20852507,2.52854742,2.208717076,6.67997765,3.787373767,2.892603883,9.452416751,0.584304029,1,22,0,8,54,3569347.963,0.851896473,0,199,64.44910066,41.0347075,199,0,27.95808029,2.256779361,1.798366998,27.95808029,498950.81,1181.1,19643.74328,46.50002511,53861.22285,56867.70442,12.85494555,13.57249623,5.581903663,"14422690.173818501","1426953.2523555199","2118","1.73119287191615","9.8938078483157508","0.60055287772572197"
"State ProbMon","5ANTW077.95",2002,"5ANTW077.95",-77.396958,36.900144,1,140.3895,5,492,"VA","TS","Target",1,"Chowan","Chowan","NonBay","NonBayPhase1","Southeastern Plains","Coast","Phase1","Phase1",5,4,"Large","Phase1Large",574.6919046,2008,1,1,1,1,1,140.3895,140.3895,NA,NA,"8.01","7.28","92","0.78","0.06","60","0.04","7.0000000000000007E-2","0.7","0.02","7","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","142",15,5,10.98,"18.3",18.29,21.95,39.02,5.12,54.88,24,81.42460303,"NA",5,5,1,13.9,7.17,11,926,6.23,1,36.2,5,10600,1,12700,0.1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2002,2001,574.6919046,0.524722039,72.8359902,65.25466977,5.008803818,2.536720868,4.759503407,0.217374479,3.97369013,21.69820562,4.942472857,3.756315651,16.75573276,13.76225339,2.99347937,15,1.849037461,0.682792904,0.780939851,55.41335178,51.15876859,37.59944656,2.006226219,1.729505361,0,1.072293324,2.905569007,1.141473539,1.072293324,1.764095469,1.521964718,0.242130751,58.60315484,53.06950786,34.38379226,2.521793275,2.477976108,0.051888751,1.186522762,4.100364374,1.332964347,1.134634011,2.767400028,2.398413357,0.36898667,71.79073114,64.83102633,17.90906986,2.918462986,3.616279854,0.162071704,1.784254133,8.787334375,1.889175779,1.622182429,6.898158596,5.517178721,1.380979874,4.234203221,0.736777948,1,7,0,6,18,1305621.085,0.877170441,19,199,103.3544456,35.11188619,180,0,27.95808029,3.129967861,2.025462263,27.95808029,175088.46,1145.94,6893.250179,45.11577239,20189.0143,19174.8217,13.5636033,12.88223739,-5.023487442,"5145975.17453939","467243.79182131798","680","1.55390030858617","9.0797910206230306","0.531793259070799"
